Incidence Rate Report for United States by County

"Liver & Bile Duct (All Stages^), 2015-2019"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

State, FIPS,"Age-Adjusted Incidence Rate([rate note]) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval","CI*Rank([rank note])","Lower CI (CI*Rank)","Upper CI (CI*Rank)",Average Annual Count,Recent Trend,"Recent 5-Year Trend ([trend note]) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Albany County, Wyoming(6)",56001,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Albemarle County, Virginia(6)",51003,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Alcona County, Michigan(6)",26001,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Alcorn County, Mississippi(6)",28003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Aleutians East Borough, Alaska(6)",02013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Aleutians West Census Area, Alaska(6)",02016,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Alexander County, Illinois(7)",17003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Alexander County, North Carolina(6)",37003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Alexandria City, Virginia(6)",51510,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Alfalfa County, Oklahoma(6)",40003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Alger County, Michigan(6)",26003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Allamakee County, Iowa(7)",19005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Allegany County, Maryland(6)",24001,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Allegany County, New York(7)",36003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Alleghany County and Clifton Forge City, Virginia(6)",51005,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Alleghany County, North Carolina(6)",37005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Allen County, Kansas(6)",20001,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Allen County, Kentucky(7)",21003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Allen County, Ohio(6)",39003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Allen Parish, Louisiana(7)",22003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Allendale County, South Carolina(6)",45005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Alpena County, Michigan(6)",26007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Alpine County, California(7)",06003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Amador County, California(7)",06005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Amelia County, Virginia(6)",51007,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Amherst County, Virginia(6)",51009,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Amite County, Mississippi(6)",28005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Anderson County, Kansas(6)",20003,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Anderson County, Kentucky(7)",21005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Anderson County, Tennessee(6)",47001,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Anderson County, Texas(7)",48001,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Andrew County, Missouri(6)",29003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Andrews County, Texas(7)",48003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Androscoggin County, Maine(6)",23001,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Anoka County, Minnesota(6)",27003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Anson County, North Carolina(6)",37007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Antelope County, Nebraska(6)",31003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Antrim County, Michigan(6)",26009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Apache County, Arizona(6)",04001,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Appanoose County, Iowa(7)",19007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Appling County, Georgia(7)",13001,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Appomattox County, Virginia(6)",51011,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Aransas County, Texas(7)",48007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Archer County, Texas(7)",48009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Archuleta County, Colorado(6)",08007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Arenac County, Michigan(6)",26011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Arkansas County, Arkansas(6)",05001,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Arlington County, Virginia(6)",51013,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Armstrong County, Pennsylvania(6)",42005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Armstrong County, Texas(7)",48011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Aroostook County, Maine(6)",23003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Arthur County, Nebraska(6)",31005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Ashe County, North Carolina(6)",37009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Ashland County, Ohio(6)",39005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Ashland County, Wisconsin(6)",55003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Ashley County, Arkansas(6)",05003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Ashtabula County, Ohio(6)",39007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Asotin County, Washington(6)",53003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Assumption Parish, Louisiana(7)",22007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Atascosa County, Texas(7)",48013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Atchison County, Kansas(6)",20005,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Atchison County, Missouri(6)",29005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Athens County, Ohio(6)",39009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Atkinson County, Georgia(7)",13003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Atoka County, Oklahoma(6)",40005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Attala County, Mississippi(6)",28007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Audrain County, Missouri(6)",29007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Audubon County, Iowa(7)",19009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Auglaize County, Ohio(6)",39011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Augusta County, Virginia(6)",51015,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Aurora County, South Dakota(6)",46003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Austin County, Texas(7)",48015,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Autauga County, Alabama(6)",01001,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Avery County, North Carolina(6)",37011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Avoyelles Parish, Louisiana(7)",22009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Baca County, Colorado(6)",08009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bacon County, Georgia(7)",13005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bailey County, Texas(7)",48017,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Baker County, Florida(6)",12003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Baker County, Georgia(7)",13007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Baker County, Oregon(6)",41001,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Baldwin County, Georgia(7)",13009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Ballard County, Kentucky(7)",21007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bamberg County, South Carolina(6)",45009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bandera County, Texas(7)",48019,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Banks County, Georgia(7)",13011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Banner County, Nebraska(6)",31007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bannock County, Idaho(7)",16005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Baraga County, Michigan(6)",26013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Barber County, Kansas(6)",20007,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Barbour County, Alabama(6)",01005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Barbour County, West Virginia(6)",54001,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Barnes County, North Dakota(6)",38003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Barnwell County, South Carolina(6)",45011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Barren County, Kentucky(7)",21009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Barron County, Wisconsin(6)",55005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Barrow County, Georgia(7)",13013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Barry County, Michigan(6)",26015,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Barry County, Missouri(6)",29009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bartholomew County, Indiana(6)",18005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Barton County, Kansas(6)",20009,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Barton County, Missouri(6)",29011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bartow County, Georgia(7)",13015,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bates County, Missouri(6)",29013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bath County, Kentucky(7)",21011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bath County, Virginia(6)",51017,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Baxter County, Arkansas(6)",05005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bayfield County, Wisconsin(6)",55007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Baylor County, Texas(7)",48023,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Beadle County, South Dakota(6)",46005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bear Lake County, Idaho(7)",16007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Beaufort County, North Carolina(6)",37013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Beauregard Parish, Louisiana(7)",22011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Beaver County, Oklahoma(6)",40007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Beaver County, Utah(7)",49001,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Beaverhead County, Montana(6)",30001,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Becker County, Minnesota(6)",27005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Beckham County, Oklahoma(6)",40009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bedford City and County, Virginia(6)",51917,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Bedford County, Pennsylvania(6)",42009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bedford County, Tennessee(6)",47003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Belknap County, New Hampshire(6)",33001,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bell County, Kentucky(7)",21013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Belmont County, Ohio(6)",39013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Beltrami County, Minnesota(6)",27007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Ben Hill County, Georgia(7)",13017,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Benewah County, Idaho(7)",16009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bennett County, South Dakota(6)",46007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bennington County, Vermont(6)",50003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Benson County, North Dakota(6)",38005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bent County, Colorado(6)",08011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Benton County, Indiana(6)",18007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Benton County, Iowa(7)",19011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Benton County, Minnesota(6)",27009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Benton County, Mississippi(6)",28009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Benton County, Missouri(6)",29015,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Benton County, Oregon(6)",41003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Benton County, Tennessee(6)",47005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Benzie County, Michigan(6)",26019,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Berrien County, Georgia(7)",13019,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bertie County, North Carolina(6)",37015,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bethel Census Area, Alaska(6)",02050,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bibb County, Alabama(6)",01007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bienville Parish, Louisiana(7)",22013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Big Horn County, Montana(6)",30003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Big Horn County, Wyoming(6)",56003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Big Stone County, Minnesota(6)",27011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Billings County, North Dakota(6)",38007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bingham County, Idaho(7)",16011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Blackford County, Indiana(6)",18009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bladen County, North Carolina(6)",37017,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Blaine County, Idaho(7)",16013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Blaine County, Montana(6)",30005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Blaine County, Nebraska(6)",31009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Blaine County, Oklahoma(6)",40011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Blanco County, Texas(7)",48031,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bland County, Virginia(6)",51021,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Bleckley County, Georgia(7)",13023,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bledsoe County, Tennessee(6)",47007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Blount County, Alabama(6)",01009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Blue Earth County, Minnesota(6)",27013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Boise County, Idaho(7)",16015,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bolivar County, Mississippi(6)",28011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bollinger County, Missouri(6)",29017,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bon Homme County, South Dakota(6)",46009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bond County, Illinois(7)",17005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bonner County, Idaho(7)",16017,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bonneville County, Idaho(7)",16019,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Boone County, Arkansas(6)",05009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Boone County, Illinois(7)",17007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Boone County, Indiana(6)",18011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Boone County, Iowa(7)",19015,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Boone County, Kentucky(7)",21015,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Boone County, Nebraska(6)",31011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Boone County, West Virginia(6)",54005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Borden County, Texas(7)",48033,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bosque County, Texas(7)",48035,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bossier Parish, Louisiana(7)",22015,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Botetourt County, Virginia(6)",51023,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Bottineau County, North Dakota(6)",38009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Boundary County, Idaho(7)",16021,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bourbon County, Kansas(6)",20011,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Bourbon County, Kentucky(7)",21017,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bowie County, Texas(7)",48037,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bowman County, North Dakota(6)",38011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Box Butte County, Nebraska(6)",31013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Box Elder County, Utah(7)",49003,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Boyd County, Kentucky(7)",21019,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Boyd County, Nebraska(6)",31015,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Boyle County, Kentucky(7)",21021,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bracken County, Kentucky(7)",21023,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bradford County, Florida(6)",12007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bradford County, Pennsylvania(6)",42015,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bradley County, Arkansas(6)",05011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bradley County, Tennessee(6)",47011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Branch County, Michigan(6)",26023,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Brantley County, Georgia(7)",13025,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Braxton County, West Virginia(6)",54007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Breathitt County, Kentucky(7)",21025,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Breckinridge County, Kentucky(7)",21027,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bremer County, Iowa(7)",19017,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Brewster County, Texas(7)",48043,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Briscoe County, Texas(7)",48045,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bristol Bay Borough, Alaska(6)",02060,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bristol City, Virginia(6)",51520,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Bristol County, Rhode Island(6)",44001,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Broadwater County, Montana(6)",30007,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Brooke County, West Virginia(6)",54009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Brookings County, South Dakota(6)",46011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Brooks County, Georgia(7)",13027,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Brooks County, Texas(7)",48047,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Broomfield County, Colorado(6)",08014,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Brown County, Illinois(7)",17009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Brown County, Indiana(6)",18013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Brown County, Kansas(6)",20013,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Brown County, Minnesota(6)",27015,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Brown County, Nebraska(6)",31017,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Brown County, Ohio(6)",39015,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Brown County, South Dakota(6)",46013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Brown County, Texas(7)",48049,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Brule County, South Dakota(6)",46015,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Brunswick County, Virginia(6)",51025,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Bryan County, Georgia(7)",13029,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bryan County, Oklahoma(6)",40013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Buchanan County, Iowa(7)",19019,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Buchanan County, Missouri(6)",29021,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Buchanan County, Virginia(6)",51027,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Buckingham County, Virginia(6)",51029,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Buena Vista City, Virginia(6)",51530,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Buena Vista County, Iowa(7)",19021,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Buffalo County, Nebraska(6)",31019,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Buffalo County, South Dakota(6)",46017,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Buffalo County, Wisconsin(6)",55011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bullitt County, Kentucky(7)",21029,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bulloch County, Georgia(7)",13031,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bullock County, Alabama(6)",01011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Bureau County, Illinois(7)",17011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Burke County, Georgia(7)",13033,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Burke County, North Dakota(6)",38013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Burleigh County, North Dakota(6)",38015,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Burleson County, Texas(7)",48051,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Burnet County, Texas(7)",48053,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Burnett County, Wisconsin(6)",55013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Burt County, Nebraska(6)",31021,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Butler County, Alabama(6)",01013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Butler County, Iowa(7)",19023,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Butler County, Kansas(6)",20015,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Butler County, Kentucky(7)",21031,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Butler County, Missouri(6)",29023,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Butler County, Nebraska(6)",31023,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Butte County, Idaho(7)",16023,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Butte County, South Dakota(6)",46019,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Butts County, Georgia(7)",13035,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Cabell County, West Virginia(6)",54011,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Cache County, Utah(7)",49005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Caddo County, Oklahoma(6)",40015,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Calaveras County, California(7)",06009,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Caldwell County, Kentucky(7)",21033,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Caldwell County, Missouri(6)",29025,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Caldwell County, North Carolina(6)",37027,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Caldwell Parish, Louisiana(7)",22021,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Caledonia County, Vermont(6)",50005,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Calhoun County, Arkansas(6)",05013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Calhoun County, Florida(6)",12013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Calhoun County, Georgia(7)",13037,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Calhoun County, Illinois(7)",17013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Calhoun County, Iowa(7)",19025,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Calhoun County, Mississippi(6)",28013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Calhoun County, South Carolina(6)",45017,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Calhoun County, Texas(7)",48057,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Calhoun County, West Virginia(6)",54013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Callahan County, Texas(7)",48059,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Callaway County, Missouri(6)",29027,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Calloway County, Kentucky(7)",21035,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Calumet County, Wisconsin(6)",55015,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Camas County, Idaho(7)",16025,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Camden County, Georgia(7)",13039,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Camden County, Missouri(6)",29029,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Camden County, North Carolina(6)",37029,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Cameron County, Pennsylvania(6)",42023,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Cameron Parish, Louisiana(7)",22023,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Camp County, Texas(7)",48063,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Campbell County, Kentucky(7)",21037,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Campbell County, South Dakota(6)",46021,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Campbell County, Tennessee(6)",47013,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Campbell County, Virginia(6)",51031,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
